customer_id,age,gender,marital_status,dependents,location,contract_type,payment_method,monthly_charges,tenure_months,phone_service,internet_service,streaming_service,customer_rating,number_of_complaints,late_payments,last_interaction_days,churn
CUST-1232,53,Female,Married,No,Karachi,Month-to-Month,Cash,5436.22,51,Yes,Yes,No,5,4,6,105,1
CUST-1233,46,Male,Single,Yes,Quetta,Month-to-Month,Bank Transfer,3758.17,56,Yes,Yes,Yes,2,5,6,112,1
CUST-1234,55,Female,Single,No,Quetta,One Year,Bank Transfer,3098.25,10,No,Yes,Yes,4,2,3,133,1
CUST-1235,50,Male,Married,No,Lahore,One Year,Credit Card,644.37,61,Yes,Yes,No,5,3,4,271,0
CUST-1236,54,Male,Single,Yes,Islamabad,One Year,Credit Card,6689.11,50,Yes,Yes,Yes,1,5,5,110,1
CUST-1237,44,Female,Single,No,Islamabad,Month-to-Month,Bank Transfer,1570.41,47,No,No,Yes,1,0,10,73,0
CUST-1238,50,Female,Single,No,Karachi,One Year,Cash,2821.56,1,No,Yes,Yes,3,4,1,346,1
CUST-1239,21,Male,Single,Yes,Lahore,Month-to-Month,Cash,4768.3,57,No,No,Yes,1,4,3,293,1
CUST-1240,39,Male,Single,Yes,Karachi,Two Year,Bank Transfer,2344.94,38,No,No,Yes,1,0,3,143,0
CUST-1241,19,Male,Married,Yes,Peshawar,Month-to-Month,Cash,4228.55,62,Yes,No,Yes,2,4,3,260,0
CUST-1242,27,Female,Married,No,Quetta,One Year,Bank Transfer,6570.07,70,Yes,No,Yes,1,5,6,245,0
CUST-1243,22,Male,Single,No,Karachi,Month-to-Month,Bank Transfer,4029.03,65,No,No,Yes,1,1,6,340,1
CUST-1244,27,Female,Married,Yes,Quetta,Month-to-Month,Credit Card,7617.33,62,Yes,No,Yes,2,0,6,155,1
CUST-1245,50,Female,Single,Yes,Lahore,Month-to-Month,Credit Card,6856.25,56,No,Yes,Yes,1,3,6,149,1
CUST-1246,55,Female,Single,No,Peshawar,Two Year,Bank Transfer,2997.79,67,No,No,Yes,1,2,1,60,0
CUST-1247,30,Male,Single,No,Lahore,One Year,Credit Card,3499.72,17,Yes,No,Yes,3,2,4,86,0
CUST-1248,48,Female,Single,No,Peshawar,Two Year,Bank Transfer,3674.95,8,Yes,Yes,No,1,0,9,192,0
CUST-1249,64,Female,Single,No,Peshawar,Month-to-Month,Cash,5196.35,60,No,Yes,Yes,1,1,1,327,1
CUST-1250,53,Female,Married,Yes,Quetta,Month-to-Month,Cash,2650.97,40,Yes,Yes,Yes,3,5,4,182,0
CUST-1251,62,Female,Married,No,Lahore,Month-to-Month,Cash,7769.37,62,No,Yes,No,2,3,5,287,1
CUST-1252,41,Female,Single,No,Lahore,Two Year,Cash,5065.13,41,No,Yes,No,1,2,2,273,0
CUST-1253,69,Male,Married,No,Karachi,Month-to-Month,Bank Transfer,3495.51,12,No,Yes,No,5,2,5,255,0
CUST-1254,32,Female,Single,No,Lahore,Two Year,Cash,5337.57,54,No,Yes,Yes,2,5,4,7,0
CUST-1255,46,Female,Married,Yes,Karachi,Two Year,Cash,3465.54,11,Yes,No,Yes,2,1,3,126,0
CUST-1256,25,Male,Single,Yes,Islamabad,Two Year,Cash,6633.47,60,No,Yes,No,1,4,9,83,0
CUST-1257,22,Female,Married,No,Islamabad,One Year,Cash,4758.81,68,No,No,No,3,0,8,28,0
CUST-1258,46,Male,Single,No,Islamabad,One Year,Bank Transfer,814.78,46,No,Yes,No,2,1,10,266,1
CUST-1259,64,Female,Single,Yes,Lahore,One Year,Cash,1825.68,38,Yes,Yes,Yes,3,1,7,283,0
CUST-1260,21,Male,Married,Yes,Lahore,Month-to-Month,Credit Card,6987.45,61,No,No,Yes,5,1,6,251,1
CUST-1261,29,Male,Married,No,Karachi,One Year,Credit Card,4721.75,17,No,Yes,No,3,1,10,188,0
CUST-1262,62,Female,Single,No,Peshawar,Month-to-Month,Credit Card,7627.58,66,Yes,Yes,Yes,4,4,0,299,1
CUST-1263,19,Female,Married,Yes,Karachi,Month-to-Month,Credit Card,1043.17,72,No,Yes,Yes,3,5,8,69,1
CUST-1264,44,Female,Single,Yes,Islamabad,Month-to-Month,Credit Card,2714.45,36,No,Yes,No,2,3,8,319,0
CUST-1265,48,Male,Married,Yes,Karachi,Month-to-Month,Credit Card,1951.58,7,No,Yes,No,3,1,5,326,0
CUST-1266,68,Male,Married,Yes,Peshawar,Month-to-Month,Bank Transfer,4653.8,16,No,Yes,No,3,1,6,99,0
CUST-1267,68,Male,Single,Yes,Lahore,Month-to-Month,Credit Card,3370.95,14,Yes,Yes,Yes,4,0,2,193,0
CUST-1268,53,Female,Married,Yes,Karachi,One Year,Cash,1679.55,25,Yes,No,Yes,4,2,4,227,0
CUST-1269,53,Male,Married,No,Islamabad,Month-to-Month,Credit Card,5320.64,4,Yes,Yes,Yes,1,4,6,182,1
CUST-1270,43,Male,Single,Yes,Islamabad,One Year,Bank Transfer,4522.24,29,No,No,Yes,2,1,0,327,0
CUST-1271,60,Female,Married,Yes,Lahore,Month-to-Month,Credit Card,2560.52,56,Yes,No,Yes,1,3,0,93,1
CUST-1272,44,Male,Single,Yes,Karachi,One Year,Cash,4098.29,6,Yes,No,No,4,3,4,143,1
CUST-1273,22,Male,Single,Yes,Peshawar,One Year,Cash,6093.04,1,No,No,Yes,3,3,8,203,0
CUST-1274,37,Female,Single,No,Lahore,One Year,Bank Transfer,2039.54,39,Yes,No,Yes,4,0,6,132,0
CUST-1275,28,Male,Single,No,Karachi,One Year,Bank Transfer,2696.79,1,Yes,No,No,5,3,0,267,0
CUST-1276,27,Female,Single,Yes,Quetta,Month-to-Month,Bank Transfer,3095.83,63,Yes,No,No,3,5,4,134,1
CUST-1277,57,Female,Married,No,Islamabad,One Year,Bank Transfer,6100.45,57,No,Yes,No,1,0,7,179,0
CUST-1278,55,Female,Single,No,Peshawar,Month-to-Month,Credit Card,6851.92,67,No,Yes,No,3,4,7,186,0
CUST-1279,23,Female,Single,No,Peshawar,Month-to-Month,Credit Card,3322.91,65,Yes,Yes,Yes,5,3,1,18,0
CUST-1280,25,Female,Married,No,Peshawar,One Year,Cash,2724.66,65,Yes,No,Yes,4,2,6,323,0
CUST-1281,40,Male,Married,No,Islamabad,Month-to-Month,Bank Transfer,7170.85,21,No,Yes,No,2,1,9,97,1
CUST-1282,64,Male,Married,No,Karachi,One Year,Bank Transfer,7995.24,30,No,No,Yes,2,4,4,34,0
CUST-1283,43,Female,Single,Yes,Lahore,One Year,Credit Card,5527.65,33,No,No,No,2,5,8,300,0
CUST-1284,63,Female,Single,Yes,Karachi,Month-to-Month,Bank Transfer,7924.85,48,No,Yes,Yes,4,2,2,351,0
CUST-1285,60,Male,Single,Yes,Lahore,Month-to-Month,Cash,5449.75,22,Yes,No,Yes,2,4,0,187,0
CUST-1286,29,Female,Married,Yes,Peshawar,Month-to-Month,Cash,6000.95,54,No,No,Yes,5,5,3,347,0
CUST-1287,43,Female,Single,Yes,Karachi,Two Year,Bank Transfer,3414.92,4,Yes,Yes,No,4,3,6,111,0
CUST-1288,30,Female,Married,No,Peshawar,One Year,Cash,3747.26,55,No,No,No,2,4,0,247,1
CUST-1289,57,Male,Single,Yes,Quetta,Month-to-Month,Cash,1581.02,44,No,Yes,Yes,1,4,1,71,1
CUST-1290,35,Male,Married,Yes,Peshawar,Month-to-Month,Credit Card,6670.63,12,No,No,Yes,4,4,4,309,1
CUST-1291,42,Female,Single,No,Peshawar,One Year,Cash,7482.94,52,No,No,No,4,0,8,327,0
CUST-1292,50,Female,Single,No,Lahore,Two Year,Bank Transfer,5175.79,65,Yes,Yes,No,3,2,0,212,0
CUST-1293,64,Male,Single,Yes,Quetta,Month-to-Month,Bank Transfer,3077.35,65,Yes,Yes,Yes,2,5,3,309,0
CUST-1294,57,Male,Married,No,Peshawar,Month-to-Month,Cash,1655.12,10,Yes,Yes,Yes,1,3,2,108,0
CUST-1295,60,Female,Married,No,Peshawar,Two Year,Bank Transfer,2488.67,18,No,No,No,5,1,4,177,0
CUST-1296,29,Female,Single,No,Quetta,Month-to-Month,Credit Card,2415.58,47,Yes,No,Yes,4,3,4,228,0
CUST-1297,61,Male,Single,No,Quetta,Month-to-Month,Cash,5101.46,66,No,Yes,No,5,3,9,19,0
CUST-1298,53,Male,Single,Yes,Karachi,Two Year,Cash,7587.78,49,No,Yes,No,5,0,1,322,0
CUST-1299,65,Male,Married,No,Lahore,One Year,Cash,862.04,72,Yes,Yes,Yes,5,0,4,248,0
CUST-1300,21,Female,Single,Yes,Quetta,Month-to-Month,Bank Transfer,507.67,22,No,No,Yes,3,4,8,209,1
CUST-1301,22,Male,Single,Yes,Quetta,Month-to-Month,Bank Transfer,5001.36,26,No,No,Yes,5,3,4,216,0
CUST-1302,54,Female,Single,No,Islamabad,Month-to-Month,Cash,2630.45,9,Yes,Yes,No,2,2,10,201,1
CUST-1303,25,Male,Single,No,Quetta,Month-to-Month,Bank Transfer,7104.11,21,No,Yes,No,2,0,9,257,1
CUST-1304,59,Male,Married,No,Lahore,Two Year,Bank Transfer,2954.38,63,No,Yes,No,1,5,1,106,0
CUST-1305,66,Male,Married,Yes,Peshawar,Month-to-Month,Cash,2673.03,6,Yes,No,Yes,1,0,6,311,0
CUST-1306,45,Male,Single,No,Peshawar,One Year,Cash,2521.33,14,Yes,Yes,Yes,5,2,5,271,0
CUST-1307,48,Female,Single,No,Peshawar,Two Year,Bank Transfer,1586.4,33,No,Yes,No,5,0,6,271,0
CUST-1308,26,Female,Married,No,Peshawar,Month-to-Month,Cash,4861.48,71,Yes,Yes,No,3,2,7,121,0
CUST-1309,68,Male,Married,No,Islamabad,Month-to-Month,Cash,1761.6,24,No,No,Yes,5,1,9,245,0
CUST-1310,46,Female,Single,No,Quetta,One Year,Cash,3684.73,51,Yes,No,No,5,2,4,66,0
CUST-1311,31,Male,Married,Yes,Peshawar,Two Year,Cash,3957.29,2,No,Yes,Yes,5,1,1,228,0
CUST-1312,57,Male,Married,No,Karachi,Two Year,Bank Transfer,653.69,15,Yes,No,Yes,4,5,6,137,0
CUST-1313,58,Male,Single,No,Peshawar,Month-to-Month,Cash,626.05,35,Yes,Yes,No,4,4,6,194,0
CUST-1314,39,Male,Married,No,Quetta,One Year,Credit Card,4401.6,36,No,Yes,No,3,4,7,194,0
CUST-1315,28,Female,Married,Yes,Peshawar,One Year,Cash,5720.26,39,Yes,Yes,No,3,0,6,146,0
CUST-1316,40,Male,Single,No,Islamabad,Two Year,Credit Card,7566.07,4,Yes,Yes,No,2,2,9,145,1
CUST-1317,18,Male,Single,Yes,Lahore,Month-to-Month,Cash,1843.39,64,No,No,No,3,0,6,72,0
CUST-1318,63,Female,Married,Yes,Lahore,One Year,Credit Card,1274.44,6,Yes,Yes,Yes,2,2,8,354,1
CUST-1319,54,Male,Single,No,Quetta,Two Year,Credit Card,890.66,57,Yes,Yes,No,5,0,7,192,0
CUST-1320,38,Male,Married,No,Lahore,Month-to-Month,Cash,3770.31,30,Yes,No,Yes,3,4,1,44,0
CUST-1321,43,Male,Single,No,Lahore,Month-to-Month,Cash,5173.61,67,No,Yes,No,3,5,1,157,1
CUST-1322,63,Female,Married,Yes,Karachi,Month-to-Month,Cash,6804.15,15,Yes,No,No,3,4,6,16,0
CUST-1323,53,Male,Single,Yes,Quetta,Month-to-Month,Credit Card,5619.84,17,No,Yes,No,2,0,9,78,1
CUST-1324,40,Female,Married,Yes,Quetta,Month-to-Month,Bank Transfer,2062.71,18,No,Yes,No,2,2,10,52,0
CUST-1325,18,Male,Married,Yes,Lahore,Two Year,Bank Transfer,3963.28,19,Yes,Yes,No,1,3,9,2,0
CUST-1326,68,Male,Married,Yes,Lahore,Month-to-Month,Cash,7327.6,69,No,Yes,No,2,5,2,232,1
CUST-1327,57,Female,Single,Yes,Lahore,Month-to-Month,Bank Transfer,2950.56,24,No,No,Yes,2,2,0,61,0
CUST-1328,32,Male,Single,No,Islamabad,One Year,Bank Transfer,4240.48,48,No,Yes,No,4,0,8,132,0
CUST-1329,38,Male,Married,No,Peshawar,Month-to-Month,Cash,7689.24,30,No,No,No,3,2,2,52,1
CUST-1330,64,Female,Married,Yes,Islamabad,Month-to-Month,Credit Card,6010.31,15,Yes,No,No,2,1,0,297,1
CUST-1331,26,Female,Single,No,Quetta,One Year,Cash,6108.05,47,Yes,No,No,3,2,5,180,1
CUST-1332,70,Female,Single,No,Karachi,Two Year,Bank Transfer,2392.51,44,Yes,Yes,Yes,3,4,3,31,0
CUST-1333,26,Female,Single,Yes,Peshawar,One Year,Credit Card,3610.24,27,No,No,Yes,4,4,0,155,0
CUST-1334,27,Female,Single,Yes,Karachi,One Year,Bank Transfer,1117.57,64,No,No,Yes,3,1,3,121,0
CUST-1335,69,Male,Single,No,Quetta,Month-to-Month,Credit Card,5048.94,41,Yes,No,Yes,2,5,7,51,1
CUST-1336,70,Female,Single,Yes,Quetta,Two Year,Bank Transfer,1277.98,68,No,Yes,Yes,3,2,10,95,0
CUST-1337,43,Male,Married,Yes,Karachi,Month-to-Month,Cash,6769.32,5,Yes,Yes,Yes,1,5,6,176,0
CUST-1338,58,Male,Single,No,Karachi,One Year,Bank Transfer,6609.15,53,No,No,No,1,3,0,11,0
CUST-1339,52,Male,Married,Yes,Karachi,Month-to-Month,Bank Transfer,4502.04,8,Yes,No,No,4,2,9,12,0
CUST-1340,69,Female,Single,No,Quetta,Two Year,Credit Card,1558.75,22,Yes,Yes,Yes,2,4,8,355,1
CUST-1341,42,Female,Single,No,Lahore,One Year,Bank Transfer,691.84,7,Yes,No,No,4,4,5,45,0
CUST-1342,43,Male,Married,No,Karachi,One Year,Cash,6475.32,22,No,No,No,1,5,1,290,0
CUST-1343,28,Female,Married,No,Peshawar,Month-to-Month,Cash,5001.05,46,Yes,No,No,2,0,2,205,1
CUST-1344,55,Female,Single,No,Quetta,Month-to-Month,Cash,5831.97,30,No,Yes,No,3,4,6,219,0
CUST-1345,19,Female,Married,Yes,Islamabad,One Year,Credit Card,2778.55,16,No,No,No,2,0,2,328,0
CUST-1346,24,Female,Married,Yes,Islamabad,One Year,Credit Card,4321.12,5,Yes,No,Yes,5,4,2,256,0
CUST-1347,35,Male,Married,Yes,Peshawar,Month-to-Month,Bank Transfer,6103.81,67,Yes,Yes,Yes,2,4,4,248,0
CUST-1348,44,Male,Married,Yes,Lahore,Two Year,Bank Transfer,3969.22,23,No,No,Yes,3,3,2,21,0
CUST-1349,51,Female,Single,No,Karachi,Two Year,Bank Transfer,5010.38,61,No,Yes,Yes,5,0,2,41,0
CUST-1350,44,Male,Married,No,Quetta,Month-to-Month,Credit Card,6422.96,5,Yes,Yes,Yes,4,0,10,278,1
CUST-1351,34,Female,Single,Yes,Karachi,Two Year,Credit Card,2114.15,23,Yes,Yes,Yes,2,4,4,277,0
CUST-1352,60,Female,Single,No,Quetta,One Year,Bank Transfer,994.47,25,No,No,No,4,0,4,195,0
CUST-1353,61,Male,Single,Yes,Islamabad,Month-to-Month,Credit Card,4488.68,8,Yes,No,Yes,2,4,8,71,0
CUST-1354,68,Male,Single,Yes,Karachi,Month-to-Month,Credit Card,965.94,21,Yes,No,No,1,4,0,270,0
CUST-1355,41,Male,Married,Yes,Peshawar,One Year,Cash,6249.18,2,Yes,No,No,1,5,0,335,1
CUST-1356,42,Female,Married,No,Lahore,One Year,Cash,5894.09,22,Yes,No,Yes,3,2,10,73,0
CUST-1357,24,Male,Single,No,Peshawar,Month-to-Month,Bank Transfer,7112.85,72,No,No,Yes,1,0,8,308,1
CUST-1358,69,Female,Single,No,Lahore,One Year,Bank Transfer,5296.72,72,No,No,Yes,5,1,4,199,0
CUST-1359,23,Male,Single,No,Karachi,One Year,Cash,1003.98,68,Yes,No,No,5,5,3,76,0
CUST-1360,70,Male,Single,Yes,Karachi,One Year,Credit Card,2398.64,64,Yes,Yes,Yes,2,0,1,275,0
CUST-1361,41,Female,Married,No,Lahore,Month-to-Month,Bank Transfer,6559.49,19,No,No,Yes,4,0,8,283,0
CUST-1362,50,Female,Single,No,Islamabad,Two Year,Bank Transfer,1753.49,53,No,No,Yes,5,3,5,146,0
CUST-1363,66,Female,Married,No,Quetta,Month-to-Month,Bank Transfer,5738.6,52,No,Yes,No,2,1,8,13,1
CUST-1364,46,Female,Single,Yes,Peshawar,Month-to-Month,Credit Card,6351.94,47,No,No,Yes,4,1,4,363,1
CUST-1365,60,Female,Single,Yes,Peshawar,Month-to-Month,Cash,2975.84,54,No,Yes,Yes,1,3,3,129,1
CUST-1366,39,Female,Single,No,Peshawar,Month-to-Month,Bank Transfer,2917.23,44,Yes,No,No,2,3,6,230,0
CUST-1367,43,Female,Single,No,Karachi,Two Year,Cash,4683.52,7,Yes,No,No,4,0,4,85,0
CUST-1368,45,Female,Married,No,Peshawar,Month-to-Month,Cash,6959.65,1,No,Yes,No,3,2,7,162,0
CUST-1369,67,Male,Married,No,Quetta,One Year,Credit Card,2179.3,63,No,Yes,Yes,3,3,7,365,0
CUST-1370,38,Female,Married,Yes,Quetta,Month-to-Month,Credit Card,7559.44,39,Yes,No,Yes,5,1,1,51,0
CUST-1371,66,Female,Single,No,Lahore,Month-to-Month,Credit Card,4993.39,19,No,Yes,No,4,1,4,215,0
CUST-1372,24,Male,Single,No,Karachi,Two Year,Credit Card,7940.95,31,No,No,Yes,3,0,9,1,0
CUST-1373,34,Female,Married,No,Quetta,One Year,Credit Card,1172.1,24,Yes,No,No,5,2,7,123,0
CUST-1374,37,Male,Married,Yes,Islamabad,Month-to-Month,Credit Card,1449.22,69,Yes,No,No,2,4,2,288,0
CUST-1375,58,Male,Single,Yes,Karachi,One Year,Bank Transfer,6699.81,65,Yes,No,No,2,3,6,200,1
CUST-1376,66,Female,Single,No,Karachi,Month-to-Month,Cash,6985.67,33,Yes,No,No,4,3,2,183,0
CUST-1377,37,Male,Married,No,Quetta,Month-to-Month,Credit Card,3840.94,59,No,No,No,4,0,5,216,0
CUST-1378,39,Female,Single,No,Islamabad,One Year,Bank Transfer,5855.53,33,Yes,Yes,Yes,4,5,1,240,0
CUST-1379,45,Male,Single,No,Lahore,One Year,Cash,7006.68,32,No,Yes,Yes,4,5,5,349,0
CUST-1380,57,Male,Married,No,Quetta,Month-to-Month,Credit Card,823.46,59,No,Yes,Yes,3,2,5,68,0
CUST-1381,66,Male,Single,Yes,Islamabad,Two Year,Credit Card,4804.63,41,No,No,Yes,3,1,7,319,0
CUST-1382,24,Female,Married,Yes,Karachi,One Year,Bank Transfer,6901.1,12,No,Yes,No,5,1,4,82,0
CUST-1383,18,Female,Single,Yes,Islamabad,Month-to-Month,Cash,3486.16,11,Yes,No,Yes,3,4,0,142,0
CUST-1384,49,Male,Married,No,Karachi,One Year,Credit Card,2767.88,19,No,Yes,No,2,1,7,41,0
CUST-1385,30,Male,Single,Yes,Quetta,One Year,Cash,6467.8,54,No,No,No,5,5,8,239,0
CUST-1386,47,Female,Married,Yes,Quetta,One Year,Bank Transfer,3018.4,57,No,No,Yes,3,5,0,3,0
CUST-1387,40,Female,Married,Yes,Peshawar,Month-to-Month,Credit Card,523.81,42,Yes,No,Yes,4,3,4,94,0
CUST-1388,68,Male,Married,No,Peshawar,One Year,Cash,7696.79,71,Yes,No,No,3,4,5,59,0
CUST-1389,36,Male,Married,No,Peshawar,Month-to-Month,Bank Transfer,4940.92,31,Yes,No,Yes,1,2,3,228,0
CUST-1390,49,Female,Single,Yes,Quetta,Two Year,Bank Transfer,6646.38,52,Yes,Yes,Yes,5,4,10,18,0
CUST-1391,47,Female,Single,No,Lahore,One Year,Credit Card,6689.76,2,Yes,No,Yes,3,2,1,239,1
CUST-1392,46,Female,Married,Yes,Quetta,Month-to-Month,Cash,998.08,38,No,Yes,Yes,3,5,4,360,0
CUST-1393,66,Female,Single,Yes,Islamabad,One Year,Credit Card,1781.45,32,Yes,No,No,2,1,3,74,0
CUST-1394,62,Female,Single,Yes,Quetta,Two Year,Credit Card,2833.41,10,No,No,No,4,0,6,332,0
CUST-1395,46,Male,Single,Yes,Quetta,Two Year,Cash,2905.24,8,Yes,No,Yes,4,4,5,169,1
CUST-1396,47,Female,Single,No,Karachi,Month-to-Month,Cash,5440.9,20,No,Yes,No,2,4,2,264,1
CUST-1397,33,Male,Single,No,Karachi,Month-to-Month,Cash,5173.5,20,Yes,No,No,2,3,8,160,0
CUST-1398,57,Female,Married,No,Karachi,One Year,Bank Transfer,4209.42,9,No,Yes,Yes,1,3,3,337,1
CUST-1399,36,Male,Married,No,Quetta,Month-to-Month,Bank Transfer,2084.48,72,Yes,No,Yes,5,5,10,169,0
CUST-1400,35,Female,Married,Yes,Lahore,Two Year,Cash,3364.88,15,No,Yes,No,4,2,4,206,0
CUST-1401,18,Female,Married,No,Islamabad,Month-to-Month,Bank Transfer,4576.95,63,No,Yes,No,2,0,2,357,0
CUST-1402,31,Male,Single,Yes,Islamabad,Month-to-Month,Credit Card,4009.89,21,No,Yes,No,2,3,7,9,0
CUST-1403,68,Male,Single,No,Lahore,Month-to-Month,Cash,1454.69,5,No,No,Yes,5,3,10,346,0
CUST-1404,64,Female,Married,No,Lahore,Month-to-Month,Credit Card,5371.33,35,No,No,No,2,1,6,304,0
CUST-1405,67,Female,Single,No,Islamabad,One Year,Cash,1047.89,68,No,Yes,No,1,1,10,115,0
CUST-1406,19,Female,Single,Yes,Peshawar,Month-to-Month,Credit Card,3336.46,48,Yes,No,Yes,5,5,10,152,0
CUST-1407,45,Female,Married,Yes,Karachi,Month-to-Month,Cash,5825.22,62,Yes,No,No,1,5,6,87,1
CUST-1408,66,Female,Single,Yes,Karachi,Month-to-Month,Credit Card,650.18,35,No,No,Yes,3,3,7,95,0
CUST-1409,67,Male,Married,Yes,Islamabad,One Year,Cash,4774.87,70,No,Yes,Yes,4,2,6,231,0
CUST-1410,47,Male,Married,No,Lahore,Month-to-Month,Cash,3008.91,21,No,Yes,No,2,0,2,186,0
CUST-1411,55,Female,Single,Yes,Peshawar,One Year,Bank Transfer,566.24,39,No,No,Yes,5,3,2,114,0
CUST-1412,68,Male,Single,Yes,Islamabad,One Year,Credit Card,1927.87,34,No,Yes,Yes,1,2,1,274,0
CUST-1413,21,Male,Married,No,Karachi,One Year,Bank Transfer,7557.1,15,No,No,No,4,2,0,29,0
CUST-1414,18,Male,Married,No,Quetta,Two Year,Credit Card,4408.62,6,No,No,Yes,4,3,4,203,0
CUST-1415,25,Female,Single,Yes,Lahore,Two Year,Bank Transfer,7979.2,66,Yes,Yes,No,2,2,3,2,0
CUST-1416,46,Male,Married,No,Quetta,Two Year,Cash,4436.13,56,No,Yes,Yes,4,4,10,78,0
CUST-1417,56,Female,Married,Yes,Islamabad,Month-to-Month,Bank Transfer,4579.52,49,No,No,Yes,2,2,1,324,0
CUST-1418,20,Male,Married,No,Karachi,Month-to-Month,Bank Transfer,3438.82,1,Yes,No,No,3,3,0,231,0
CUST-1419,49,Female,Single,Yes,Peshawar,Month-to-Month,Cash,2825.3,65,Yes,No,No,2,2,2,98,0
CUST-1420,27,Male,Married,Yes,Quetta,Two Year,Bank Transfer,2386.59,28,No,Yes,No,1,3,5,117,0
CUST-1421,27,Female,Single,Yes,Peshawar,Two Year,Cash,3075.65,20,Yes,Yes,Yes,4,1,1,110,0
CUST-1422,36,Female,Married,Yes,Karachi,Two Year,Credit Card,3948.88,48,Yes,No,No,4,3,9,167,0
CUST-1423,63,Male,Single,Yes,Quetta,Month-to-Month,Bank Transfer,1939.94,72,Yes,No,Yes,4,2,6,297,1
CUST-1424,51,Female,Married,No,Peshawar,Two Year,Cash,2186.56,65,No,Yes,No,2,3,10,337,0
CUST-1425,50,Female,Single,Yes,Peshawar,Month-to-Month,Cash,2536.59,51,No,No,Yes,5,0,6,87,0
CUST-1426,40,Female,Single,Yes,Quetta,Month-to-Month,Bank Transfer,3869.45,43,Yes,Yes,No,2,3,10,22,0
CUST-1427,45,Female,Single,Yes,Karachi,Month-to-Month,Credit Card,5396.1,49,No,Yes,Yes,1,3,2,210,0
CUST-1428,49,Female,Married,Yes,Peshawar,Month-to-Month,Bank Transfer,6921.1,25,No,No,No,2,0,0,305,1
CUST-1429,67,Female,Married,Yes,Islamabad,One Year,Cash,2653.49,41,No,No,Yes,4,0,8,272,0
CUST-1430,24,Female,Married,No,Quetta,Month-to-Month,Credit Card,1877.96,71,Yes,Yes,Yes,3,0,10,324,0
CUST-1431,46,Female,Single,No,Lahore,Month-to-Month,Bank Transfer,3341.36,64,Yes,No,Yes,1,5,4,278,0
CUST-1432,25,Male,Married,Yes,Lahore,One Year,Cash,7207.87,61,Yes,Yes,Yes,3,4,1,139,0
CUST-1433,18,Male,Single,No,Karachi,Two Year,Bank Transfer,573.96,12,Yes,Yes,No,1,5,7,341,1
CUST-1434,20,Female,Married,Yes,Islamabad,One Year,Credit Card,5584.01,69,No,Yes,Yes,1,3,9,232,0
CUST-1435,41,Female,Single,No,Peshawar,Month-to-Month,Credit Card,4078.7,14,No,No,No,4,5,9,233,1
CUST-1436,40,Male,Single,No,Lahore,Two Year,Credit Card,1707.85,34,No,No,Yes,2,5,3,80,0
CUST-1437,25,Male,Single,Yes,Karachi,Two Year,Credit Card,2907.66,48,Yes,No,No,4,0,10,55,0
CUST-1438,64,Male,Married,No,Islamabad,Month-to-Month,Credit Card,2187.13,61,Yes,Yes,Yes,4,0,9,291,0
CUST-1439,54,Female,Married,No,Islamabad,One Year,Bank Transfer,7083.74,35,No,Yes,Yes,4,1,6,34,0
CUST-1440,20,Male,Married,Yes,Karachi,Month-to-Month,Credit Card,4114.05,65,Yes,Yes,No,3,5,4,329,0
CUST-1441,68,Female,Single,Yes,Karachi,Month-to-Month,Credit Card,4723.21,59,Yes,Yes,No,1,4,2,333,0
CUST-1442,50,Female,Single,No,Peshawar,One Year,Cash,4952.66,36,No,No,Yes,5,3,9,252,0
CUST-1443,45,Male,Married,No,Karachi,Two Year,Credit Card,5297.13,19,Yes,No,No,2,2,7,125,1
CUST-1444,64,Female,Married,No,Peshawar,Month-to-Month,Cash,4216.67,42,Yes,No,No,4,4,1,11,0
CUST-1445,25,Female,Married,Yes,Peshawar,Two Year,Cash,634.05,69,No,Yes,No,1,4,0,317,0
CUST-1446,51,Female,Single,No,Quetta,Two Year,Cash,3010.42,19,Yes,Yes,Yes,2,1,4,122,0
CUST-1447,52,Female,Single,No,Islamabad,Two Year,Bank Transfer,1879.05,39,No,No,No,5,3,10,35,0
CUST-1448,49,Male,Single,No,Islamabad,Month-to-Month,Bank Transfer,5601.07,69,No,Yes,Yes,5,3,3,69,1
CUST-1449,41,Male,Single,Yes,Islamabad,Two Year,Cash,925.28,52,Yes,No,No,4,0,10,313,0
CUST-1450,31,Female,Single,Yes,Quetta,Month-to-Month,Bank Transfer,4728.53,12,No,Yes,No,5,0,9,139,0
CUST-1451,49,Female,Married,Yes,Peshawar,One Year,Credit Card,2079.74,47,Yes,Yes,Yes,5,4,6,12,0
CUST-1452,63,Male,Single,Yes,Peshawar,Month-to-Month,Bank Transfer,7616.34,36,Yes,Yes,No,2,1,8,125,0
CUST-1453,60,Female,Single,No,Karachi,Month-to-Month,Credit Card,3016.56,63,Yes,Yes,No,2,3,5,299,0
CUST-1454,33,Male,Single,Yes,Quetta,One Year,Credit Card,2939.16,51,Yes,Yes,No,4,1,10,147,0
CUST-1455,21,Female,Single,No,Karachi,Month-to-Month,Bank Transfer,7425.39,43,Yes,No,No,1,2,0,77,0
CUST-1456,69,Female,Single,No,Quetta,Month-to-Month,Bank Transfer,3630.11,34,Yes,No,No,4,3,7,68,0
CUST-1457,54,Male,Married,No,Karachi,Month-to-Month,Cash,7721.47,49,Yes,No,No,3,0,1,206,1
